goods_code_6,Description_6,indent,CODE_2,CODE_4,CODE_6,CODE_8,CODE_10,CODE_14
3208100000 80,Based on polyesters,"- ",32,08,10,00,00,80
3208200000 80,Based on acrylic or vinyl polymers,"- ",32,08,20,00,00,80
3208900000 80,Other,"- ",32,08,90,00,00,80
3209100000 80,Based on acrylic or vinyl polymers,"- ",32,09,10,00,00,80
3209900000 80,Other,"- ",32,09,90,00,00,80
3212100000 80,Stamping foils,"- ",32,12,10,00,00,80
3212900000 80,Other,"- ",32,12,90,00,00,80
3213100000 80,Colours in sets,"- ",32,13,10,00,00,80
3213900000 80,Other,"- ",32,13,90,00,00,80
2008110000 10,"Nuts, groundnuts and other seeds, whether or not mixed together","- ",20,08,11,00,00,10
2008110000 80,Groundnuts,"- - ",20,08,11,00,00,80
2008190000 80,"Other, including mixtures","- - ",20,08,19,00,00,80
2008200000 80,Pineapples,"- ",20,08,20,00,00,80
2008300000 80,Citrus fruit,"- ",20,08,30,00,00,80
2008400000 80,Pears,"- ",20,08,40,00,00,80
2008500000 80,Apricots,"- ",20,08,50,00,00,80
2008600000 80,Cherries,"- ",20,08,60,00,00,80
2008700000 80,"Peaches, including nectarines","- ",20,08,70,00,00,80
3214100000 80,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings","- ",32,14,10,00,00,80
3214900000 80,Other,"- ",32,14,90,00,00,80
3215110000 10,Printing ink,"- ",32,15,11,00,00,10
3215110000 80,Black,"- - ",32,15,11,00,00,80
3215190000 80,Other,"- - ",32,15,19,00,00,80
3215900000 80,Other,"- ",32,15,90,00,00,80
3301120000 10,Essential oils of citrus fruit,"- ",33,01,12,00,00,10
3301120000 80,Of orange,"- - ",33,01,12,00,00,80
3301130000 80,Of lemon,"- - ",33,01,13,00,00,80
3301190000 80,Other,"- - ",33,01,19,00,00,80
3301240000 10,Essential oils other than those of citrus fruit,"- ",33,01,24,00,00,10
3301240000 80,Of peppermint (Mentha piperita),"- - ",33,01,24,00,00,80
3301250000 80,Of other mints,"- - ",33,01,25,00,00,80
3301290000 80,Other,"- - ",33,01,29,00,00,80
3301300000 80,Resinoids,"- ",33,01,30,00,00,80
3301900000 80,Other,"- ",33,01,90,00,00,80
3302100000 80,Of a kind used in the food or drink industries,"- ",33,02,10,00,00,80
3302900000 80,Other,"- ",33,02,90,00,00,80
3304100000 80,Lip make-up preparations,"- ",33,04,10,00,00,80
3304200000 80,Eye make-up preparations,"- ",33,04,20,00,00,80
3304300000 80,Manicure or pedicure preparations,"- ",33,04,30,00,00,80
3304910000 10,Other,"- ",33,04,91,00,00,10
3304910000 80,"Powders, whether or not compressed","- - ",33,04,91,00,00,80
3304990000 80,Other,"- - ",33,04,99,00,00,80
3305100000 80,Shampoos,"- ",33,05,10,00,00,80
3305200000 80,Preparations for permanent waving or straightening,"- ",33,05,20,00,00,80
3305300000 80,Hair lacquers,"- ",33,05,30,00,00,80
3305900000 80,Other,"- ",33,05,90,00,00,80
3306100000 80,Dentifrices,"- ",33,06,10,00,00,80
3306200000 80,Yarn used to clean between the teeth (dental floss),"- ",33,06,20,00,00,80
3306900000 80,Other,"- ",33,06,90,00,00,80
3307100000 80,"Pre-shave, shaving or aftershave preparations","- ",33,07,10,00,00,80
3307200000 80,Personal deodorants and antiperspirants,"- ",33,07,20,00,00,80
3307300000 80,Perfumed bath salts and other bath preparations,"- ",33,07,30,00,00,80
3307410000 10,"Preparations for perfuming or deodorising rooms, including odoriferous preparations used during religious rites","- ",33,07,41,00,00,10
3307410000 80,'Agarbatti' and other odoriferous preparations which operate by burning,"- - ",33,07,41,00,00,80
3307490000 80,Other,"- - ",33,07,49,00,00,80
3307900000 80,Other,"- ",33,07,90,00,00,80
3401110000 10,"Soap and organic surface-active products and preparations, in the form of bars, cakes, moulded pieces or shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent","- ",34,01,11,00,00,10
3401110000 80,For toilet use (including medicated products),"- - ",34,01,11,00,00,80
3401190000 80,Other,"- - ",34,01,19,00,00,80
3401200000 80,Soap in other forms,"- ",34,01,20,00,00,80
3401300000 80,"Organic surface-active products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap","- ",34,01,30,00,00,80
3402110000 10,"Organic surface-active agents, whether or not put up for retail sale","- ",34,02,11,00,00,10
3402110000 80,Anionic,"- - ",34,02,11,00,00,80
3402120000 80,Cationic,"- - ",34,02,12,00,00,80
3402130000 80,Non-ionic,"- - ",34,02,13,00,00,80
3402190000 80,Other,"- - ",34,02,19,00,00,80
3402200000 80,Preparations put up for retail sale,"- ",34,02,20,00,00,80
3402900000 80,Other,"- ",34,02,90,00,00,80
3403110000 10,Containing petroleum oils or oils obtained from bituminous minerals,"- ",34,03,11,00,00,10
3403110000 80,"Preparations for the treatment of textile materials, leather, furskins or other materials","- - ",34,03,11,00,00,80
3403190000 80,Other,"- - ",34,03,19,00,00,80
3403910000 10,Other,"- ",34,03,91,00,00,10
3403910000 80,"Preparations for the treatment of textile materials, leather, furskins or other materials","- - ",34,03,91,00,00,80
3403990000 80,Other,"- - ",34,03,99,00,00,80
3404200000 80,Of poly(oxyethylene) (polyethylene glycol),"- ",34,04,20,00,00,80
3404900000 80,Other,"- ",34,04,90,00,00,80
3405100000 80,"Polishes, creams and similar preparations, for footwear or leather","- ",34,05,10,00,00,80
3405200000 80,"Polishes, creams and similar preparations, for the maintenance of wooden furniture, floors or other woodwork","- ",34,05,20,00,00,80
3405300000 80,"Polishes and similar preparations for coachwork, other than metal polishes","- ",34,05,30,00,00,80
3405400000 80,Scouring pastes and powders and other scouring preparations,"- ",34,05,40,00,00,80
3405900000 80,Other,"- ",34,05,90,00,00,80
3501100000 80,Casein,"- ",35,01,10,00,00,80
3501900000 80,Other,"- ",35,01,90,00,00,80
3502110000 10,Egg albumin,"- ",35,02,11,00,00,10
3502110000 80,Dried,"- - ",35,02,11,00,00,80
3502190000 80,Other,"- - ",35,02,19,00,00,80
3502200000 80,"Milk albumin, including concentrates of two or more whey proteins","- ",35,02,20,00,00,80
3502900000 80,Other,"- ",35,02,90,00,00,80
3505100000 80,Dextrins and other modified starches,"- ",35,05,10,00,00,80
3505200000 80,Glues,"- ",35,05,20,00,00,80
3506100000 80,"Products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1|kg","- ",35,06,10,00,00,80
3506910000 10,Other,"- ",35,06,91,00,00,10
3506910000 80,Adhesives based on polymers of headings|3901|to 3913|or on rubber,"- - ",35,06,91,00,00,80
3506990000 80,Other,"- - ",35,06,99,00,00,80
3507100000 80,Rennet and concentrates thereof,"- ",35,07,10,00,00,80
3507900000 80,Other,"- ",35,07,90,00,00,80
3604100000 80,Fireworks,"- ",36,04,10,00,00,80
3604900000 80,Other,"- ",36,04,90,00,00,80
3606100000 80,Liquid or liquefied-gas fuels in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300|cm$3,"- ",36,06,10,00,00,80
3606900000 80,Other,"- ",36,06,90,00,00,80
2008800000 80,Strawberries,"- ",20,08,80,00,00,80
2008910000 10,"Other, including mixtures other than those of subheading|2008|19","- ",20,08,91,00,00,10
2008910000 80,Palm hearts,"- - ",20,08,91,00,00,80
2008930000 80,"Cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea)","- - ",20,08,93,00,00,80
2008970000 80,Mixtures,"- - ",20,08,97,00,00,80
2008990000 80,Other,"- - ",20,08,99,00,00,80
2009110000 10,Orange juice,"- ",20,09,11,00,00,10
2009110000 80,Frozen,"- - ",20,09,11,00,00,80
3701100000 80,For X-ray,"- ",37,01,10,00,00,80
3701200000 80,Instant print film,"- ",37,01,20,00,00,80
3701300000 80,"Other plates and film, with any side exceeding 255|mm","- ",37,01,30,00,00,80
3701910000 10,Other,"- ",37,01,91,00,00,10
3701910000 80,For colour photography (polychrome),"- - ",37,01,91,00,00,80
3701990000 80,Other,"- - ",37,01,99,00,00,80
3702100000 80,For X-ray,"- ",37,02,10,00,00,80
3702310000 10,"Other film, without perforations, of a width not exceeding 105|mm","- ",37,02,31,00,00,10
3702310000 80,For colour photography (polychrome),"- - ",37,02,31,00,00,80
3702320000 80,"Other, with silver halide emulsion","- - ",37,02,32,00,00,80
3702390000 80,Other,"- - ",37,02,39,00,00,80
3702410000 10,"Other film, without perforations, of a width exceeding 105|mm","- ",37,02,41,00,00,10
3702410000 80,"Of a width exceeding 610|mm and of a length exceeding 200|m, for colour photography (polychrome)","- - ",37,02,41,00,00,80
3702420000 80,"Of a width exceeding 610|mm and of a length exceeding 200|m, other than for colour photography","- - ",37,02,42,00,00,80
3702430000 80,Of a width exceeding 610|mm and of a length not exceeding 200|m,"- - ",37,02,43,00,00,80
3702440000 80,Of a width exceeding 105|mm but not exceeding 610|mm,"- - ",37,02,44,00,00,80
3702520000 10,"Other film, for colour photography (polychrome)","- ",37,02,52,00,00,10
3702520000 80,Of a width not exceeding 16|mm,"- - ",37,02,52,00,00,80
3702530000 80,"Of a width exceeding 16|mm but not exceeding 35|mm and of a length not exceeding 30|m, for slides","- - ",37,02,53,00,00,80
3702540000 80,"Of a width exceeding 16|mm but not exceeding 35|mm and of a length not exceeding 30|m, other than for slides","- - ",37,02,54,00,00,80
3702550000 80,Of a width exceeding 16|mm but not exceeding 35|mm and of a length exceeding 30|m,"- - ",37,02,55,00,00,80
3702560000 80,Of a width exceeding 35|mm,"- - ",37,02,56,00,00,80
3702960000 10,Other,"- ",37,02,96,00,00,10
3702960000 80,Of a width not exceeding 35|mm and of a length not exceeding 30|m,"- - ",37,02,96,00,00,80
3702970000 80,Of a width not exceeding 35|mm and of a length exceeding 30|m,"- - ",37,02,97,00,00,80
3702980000 80,Of a width exceeding 35|mm,"- - ",37,02,98,00,00,80
3703100000 80,In rolls of a width exceeding 610|mm,"- ",37,03,10,00,00,80
3703200000 80,"Other, for colour photography (polychrome)","- ",37,03,20,00,00,80
3703900000 80,Other,"- ",37,03,90,00,00,80
3706100000 80,Of a width of 35|mm or more,"- ",37,06,10,00,00,80
3706900000 80,Other,"- ",37,06,90,00,00,80
3707100000 80,Sensitising emulsions,"- ",37,07,10,00,00,80
3707900000 80,Other,"- ",37,07,90,00,00,80
3801100000 80,Artificial graphite,"- ",38,01,10,00,00,80
3801200000 80,Colloidal or semi-colloidal graphite,"- ",38,01,20,00,00,80
3801300000 80,Carbonaceous pastes for electrodes and similar pastes for furnace linings,"- ",38,01,30,00,00,80
3801900000 80,Other,"- ",38,01,90,00,00,80
3802100000 80,Activated carbon,"- ",38,02,10,00,00,80
3802900000 80,Other,"- ",38,02,90,00,00,80
3805100000 80,"Gum, wood or sulphate turpentine oils","- ",38,05,10,00,00,80
3805900000 80,Other,"- ",38,05,90,00,00,80
3806100000 80,Rosin and resin acids,"- ",38,06,10,00,00,80
3806200000 80,"Salts of rosin, of resin acids or of derivatives of rosin or resin acids, other than salts of rosin adducts","- ",38,06,20,00,00,80
3806300000 80,Ester gums,"- ",38,06,30,00,00,80
3806900000 80,Other,"- ",38,06,90,00,00,80
3808520000 10,Goods specified in subheading note|1|to this chapter,"- ",38,08,52,00,00,10
3808520000 80,"DDT (ISO) (clofenotane (INN)), in packings of a net weight content not exceeding 300|g","- - ",38,08,52,00,00,80
3808590000 80,Other,"- - ",38,08,59,00,00,80
3808610000 10,Goods specified in subheading note|2|to this chapter,"- ",38,08,61,00,00,10
3808610000 80,In packings of a net weight content not exceeding 300|g,"- - ",38,08,61,00,00,80
3808620000 80,"In packings of a net weight content exceeding 300|g but not exceeding 7,5|kg","- - ",38,08,62,00,00,80
3808690000 80,Other,"- - ",38,08,69,00,00,80
3808910000 10,Other,"- ",38,08,91,00,00,10
3808910000 80,Insecticides,"- - ",38,08,91,00,00,80
3808920000 80,Fungicides,"- - ",38,08,92,00,00,80
3808930000 80,"Herbicides, anti-sprouting products and plant-growth regulators","- - ",38,08,93,00,00,80
3808940000 80,Disinfectants,"- - ",38,08,94,00,00,80
3808990000 80,Other,"- - ",38,08,99,00,00,80
3809100000 80,With a basis of amylaceous substances,"- ",38,09,10,00,00,80
3809910000 10,Other,"- ",38,09,91,00,00,10
3809910000 80,Of a kind used in the textile or like industries,"- - ",38,09,91,00,00,80
3809920000 80,Of a kind used in the paper or like industries,"- - ",38,09,92,00,00,80
3809930000 80,Of a kind used in the leather or like industries,"- - ",38,09,93,00,00,80
3810100000 80,"Pickling preparations for metal surfaces; soldering, brazing or welding powders and pastes consisting of metal and other materials","- ",38,10,10,00,00,80
3815110000 80,With nickel or nickel compounds as the active substance,"- - ",38,15,11,00,00,80
3815120000 80,With precious metal or precious-metal compounds as the active substance,"- - ",38,15,12,00,00,80
3810900000 80,Other,"- ",38,10,90,00,00,80
3811110000 10,Anti-knock preparations,"- ",38,11,11,00,00,10
3811110000 80,Based on lead compounds,"- - ",38,11,11,00,00,80
3811190000 80,Other,"- - ",38,11,19,00,00,80
3811210000 10,Additives for lubricating oils,"- ",38,11,21,00,00,10
3811210000 80,Containing petroleum oils or oils obtained from bituminous minerals,"- - ",38,11,21,00,00,80
4818200000 80,"Handkerchiefs, cleansing or facial tissues and towels","- ",48,18,20,00,00,80
4818300000 80,Tablecloths and serviettes,"- ",48,18,30,00,00,80
4818500000 80,Articles of apparel and clothing accessories,"- ",48,18,50,00,00,80
4818900000 80,Other,"- ",48,18,90,00,00,80
4819100000 80,"Cartons, boxes and cases, of corrugated paper or paperboard","- ",48,19,10,00,00,80
4819200000 80,"Folding cartons, boxes and cases, of non-corrugated paper or paperboard","- ",48,19,20,00,00,80
4819300000 80,"Sacks and bags, having a base of a width of 40|cm or more","- ",48,19,30,00,00,80
4819400000 80,"Other sacks and bags, including cones","- ",48,19,40,00,00,80
4819500000 80,"Other packing containers, including record sleeves","- ",48,19,50,00,00,80
4819600000 80,"Box files, letter trays, storage boxes and similar articles, of a kind used in offices, shops or the like","- ",48,19,60,00,00,80
4820100000 80,"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, diaries and similar articles","- ",48,20,10,00,00,80
4820200000 80,Exercise books,"- ",48,20,20,00,00,80
4820300000 80,"Binders (other than book covers), folders and file covers","- ",48,20,30,00,00,80
4820400000 80,Manifold business forms and interleaved carbon sets,"- ",48,20,40,00,00,80
4820500000 80,Albums for samples or for collections,"- ",48,20,50,00,00,80
4820900000 80,Other,"- ",48,20,90,00,00,80
4821100000 80,Printed,"- ",48,21,10,00,00,80
4821900000 80,Other,"- ",48,21,90,00,00,80
4822100000 80,Of a kind used for winding textile yarn,"- ",48,22,10,00,00,80
4822900000 80,Other,"- ",48,22,90,00,00,80
4823200000 80,Filter paper and paperboard,"- ",48,23,20,00,00,80
4823400000 80,"Rolls, sheets and dials, printed for self-recording apparatus","- ",48,23,40,00,00,80
4823610000 10,"Trays, dishes, plates, cups and the like, of paper or paperboard","- ",48,23,61,00,00,10
4823610000 80,Of bamboo,"- - ",48,23,61,00,00,80
4823690000 80,Other,"- - ",48,23,69,00,00,80
4823700000 80,Moulded or pressed articles of paper pulp,"- ",48,23,70,00,00,80
4823900000 80,Other,"- ",48,23,90,00,00,80
4901100000 80,"In single sheets, whether or not folded","- ",49,01,10,00,00,80
4901910000 10,Other,"- ",49,01,91,00,00,10
4901910000 80,"Dictionaries and encyclopaedias, and serial instalments thereof","- - ",49,01,91,00,00,80
4901990000 80,Other,"- - ",49,01,99,00,00,80
4902100000 80,Appearing at least four times a week,"- ",49,02,10,00,00,80
4902900000 80,Other,"- ",49,02,90,00,00,80
4905100000 80,Globes,"- ",49,05,10,00,00,80
4905910000 10,Other,"- ",49,05,91,00,00,10
4905910000 80,In book form,"- - ",49,05,91,00,00,80
4905990000 80,Other,"- - ",49,05,99,00,00,80
4908100000 80,"Transfers (decalcomanias), vitrifiable","- ",49,08,10,00,00,80
4908900000 80,Other,"- ",49,08,90,00,00,80
4911100000 80,"Trade advertising material, commercial catalogues and the like","- ",49,11,10,00,00,80
4911910000 10,Other,"- ",49,11,91,00,00,10
4911910000 80,"Pictures, designs and photographs","- - ",49,11,91,00,00,80
4911990000 80,Other,"- - ",49,11,99,00,00,80
5007100000 80,Fabrics of noil silk,"- ",50,07,10,00,00,80
5007200000 80,"Other fabrics, containing 85|% or more by weight of silk or of silk waste other than noil silk","- ",50,07,20,00,00,80
5007900000 80,Other fabrics,"- ",50,07,90,00,00,80
5101110000 10,"Greasy, including fleece-washed wool","- ",51,01,11,00,00,10
5101110000 80,Shorn wool,"- - ",51,01,11,00,00,80
5101190000 80,Other,"- - ",51,01,19,00,00,80
5101210000 10,"Degreased, not carbonised","- ",51,01,21,00,00,10
5101210000 80,Shorn wool,"- - ",51,01,21,00,00,80
5101290000 80,Other,"- - ",51,01,29,00,00,80
5101300000 80,Carbonised,"- ",51,01,30,00,00,80
5102110000 10,Fine animal hair,"- ",51,02,11,00,00,10
5102110000 80,Of Kashmir (cashmere) goats,"- - ",51,02,11,00,00,80
5102190000 80,Other,"- - ",51,02,19,00,00,80
5102200000 80,Coarse animal hair,"- ",51,02,20,00,00,80
5103100000 80,Noils of wool or of fine animal hair,"- ",51,03,10,00,00,80
5103200000 80,Other waste of wool or of fine animal hair,"- ",51,03,20,00,00,80
5103300000 80,Waste of coarse animal hair,"- ",51,03,30,00,00,80
5105100000 80,Carded wool,"- ",51,05,10,00,00,80
5105210000 10,Wool tops and other combed wool,"- ",51,05,21,00,00,10
5105210000 80,Combed wool in fragments,"- - ",51,05,21,00,00,80
5105290000 80,Other,"- - ",51,05,29,00,00,80
5105310000 10,"Fine animal hair, carded or combed","- ",51,05,31,00,00,10
5105310000 80,Of Kashmir (cashmere) goats,"- - ",51,05,31,00,00,80
5105390000 80,Other,"- - ",51,05,39,00,00,80
